nivel_geo,cod_ibge_7_pop,cod_mun_pop,municipio_sinesp,nome_municipio_pop,ano,formulario_clean,evento_clean,num_total,pop_total,tx_total_100k
Município,4311254,4311254,LAGOÃO,Lagoão,2019,Formulário 8,Mandado de prisão cumprido,0,5804,0.0
Município,4311254,4311254,LAGOÃO,Lagoão,2020,Formulário 8,Mandado de prisão cumprido,0,5735,0.0
Município,4311254,4311254,LAGOÃO,Lagoão,2021,Formulário 8,Mandado de prisão cumprido,0,5643,0.0
Município,4311254,4311254,LAGOÃO,Lagoão,2022,Formulário 8,Mandado de prisão cumprido,0,5555,0.0
Município,4311254,4311254,LAGOÃO,Lagoão,2023,Formulário 8,Mandado de prisão cumprido,0,5477,0.0
Município,4311254,4311254,LAGOÃO,Lagoão,2024,Formulário 8,Mandado de prisão cumprido,0,5429,0.0
Município,4311254,4311254,LAGOÃO,Lagoão,2025,Formulário 8,Mandado de prisão cumprido,25,5421,461.1695259177273
Município,4311270,4311270,LAGOA DOS TRÊS CANTOS,Lagoa dos Três Cantos,2015,Formulário 8,Mandado de prisão cumprido,0,1644,0.0
Município,4311270,4311270,LAGOA DOS TRÊS CANTOS,Lagoa dos Três Cantos,2016,Formulário 8,Mandado de prisão cumprido,0,1658,0.0
Município,4311270,4311270,LAGOA DOS TRÊS CANTOS,Lagoa dos Três Cantos,2017,Formulário 8,Mandado de prisão cumprido,0,1675,0.0
Município,4311270,4311270,LAGOA DOS TRÊS CANTOS,Lagoa dos Três Cantos,2018,Formulário 8,Mandado de prisão cumprido,0,1697,0.0
Município,4311270,4311270,LAGOA DOS TRÊS CANTOS,Lagoa dos Três Cantos,2019,Formulário 8,Mandado de prisão cumprido,0,1719,0.0
Município,4311270,4311270,LAGOA DOS TRÊS CANTOS,Lagoa dos Três Cantos,2020,Formulário 8,Mandado de prisão cumprido,0,1738,0.0
Município,4311270,4311270,LAGOA DOS TRÊS CANTOS,Lagoa dos Três Cantos,2021,Formulário 8,Mandado de prisão cumprido,0,1765,0.0
Município,4311270,4311270,LAGOA DOS TRÊS CANTOS,Lagoa dos Três Cantos,2022,Formulário 8,Mandado de prisão cumprido,0,1771,0.0
Município,4311270,4311270,LAGOA DOS TRÊS CANTOS,Lagoa dos Três Cantos,2023,Formulário 8,Mandado de prisão cumprido,0,1748,0.0
Município,4311270,4311270,LAGOA DOS TRÊS CANTOS,Lagoa dos Três Cantos,2024,Formulário 8,Mandado de prisão cumprido,0,1779,0.0
Município,4311270,4311270,LAGOA DOS TRÊS CANTOS,Lagoa dos Três Cantos,2025,Formulário 8,Mandado de prisão cumprido,0,1781,0.0
Município,4311304,4311304,LAGOA VERMELHA,Lagoa Vermelha,2015,Formulário 8,Mandado de prisão cumprido,0,28344,0.0
Município,4311304,4311304,LAGOA VERMELHA,Lagoa Vermelha,2016,Formulário 8,Mandado de prisão cumprido,72,28391,253.60149343101688
Município,4311304,4311304,LAGOA VERMELHA,Lagoa Vermelha,2017,Formulário 8,Mandado de prisão cumprido,51,28439,179.33120011252154
Município,4311304,4311304,LAGOA VERMELHA,Lagoa Vermelha,2018,Formulário 8,Mandado de prisão cumprido,81,28485,284.3601895734597
Município,4311304,4311304,LAGOA VERMELHA,Lagoa Vermelha,2019,Formulário 8,Mandado de prisão cumprido,22,28532,77.10640684144118
Município,4311304,4311304,LAGOA VERMELHA,Lagoa Vermelha,2020,Formulário 8,Mandado de prisão cumprido,14,28596,48.95789620926003
Município,4311304,4311304,LAGOA VERMELHA,Lagoa Vermelha,2021,Formulário 8,Mandado de prisão cumprido,24,28615,83.87209505504107
Município,4311304,4311304,LAGOA VERMELHA,Lagoa Vermelha,2022,Formulário 8,Mandado de prisão cumprido,33,28591,115.420936658389
Município,4311304,4311304,LAGOA VERMELHA,Lagoa Vermelha,2023,Formulário 8,Mandado de prisão cumprido,45,28592,157.38668158925574
Município,4311304,4311304,LAGOA VERMELHA,Lagoa Vermelha,2024,Formulário 8,Mandado de prisão cumprido,25,28617,87.36065974770241
Município,4311304,4311304,LAGOA VERMELHA,Lagoa Vermelha,2025,Formulário 8,Mandado de prisão cumprido,12,28622,41.925791349311716
Município,4311403,4311403,LAJEADO,Lajeado,2015,Formulário 8,Mandado de prisão cumprido,0,79510,0.0
Município,4311403,4311403,LAJEADO,Lajeado,2016,Formulário 8,Mandado de prisão cumprido,89,81495,109.20915393582429
Município,4311403,4311403,LAJEADO,Lajeado,2017,Formulário 8,Mandado de prisão cumprido,35,83487,41.922694551247496
Município,4311403,4311403,LAJEADO,Lajeado,2018,Formulário 8,Mandado de prisão cumprido,49,85481,57.32267989377757
Município,4311403,4311403,LAJEADO,Lajeado,2019,Formulário 8,Mandado de prisão cumprido,26,87533,29.703083408543066
Município,4311403,4311403,LAJEADO,Lajeado,2020,Formulário 8,Mandado de prisão cumprido,41,89602,45.75790718957166
Município,4311403,4311403,LAJEADO,Lajeado,2021,Formulário 8,Mandado de prisão cumprido,48,91516,52.44984483587569
Município,4311403,4311403,LAJEADO,Lajeado,2022,Formulário 8,Mandado de prisão cumprido,51,93270,54.679961402380194
Município,4311403,4311403,LAJEADO,Lajeado,2023,Formulário 8,Mandado de prisão cumprido,46,94954,48.444509973250206
Município,4311403,4311403,LAJEADO,Lajeado,2024,Formulário 8,Mandado de prisão cumprido,27,96651,27.935561970388306
Município,4311403,4311403,LAJEADO,Lajeado,2025,Formulário 8,Mandado de prisão cumprido,60,96879,61.93292664044839
Município,4311429,4311429,LAJEADO DO BUGRE,Lajeado do Bugre,2015,Formulário 8,Mandado de prisão cumprido,0,2591,0.0
Município,4311429,4311429,LAJEADO DO BUGRE,Lajeado do Bugre,2016,Formulário 8,Mandado de prisão cumprido,0,2607,0.0
Município,4311429,4311429,LAJEADO DO BUGRE,Lajeado do Bugre,2017,Formulário 8,Mandado de prisão cumprido,0,2622,0.0
Município,4311429,4311429,LAJEADO DO BUGRE,Lajeado do Bugre,2018,Formulário 8,Mandado de prisão cumprido,0,2630,0.0
Município,4311429,4311429,LAJEADO DO BUGRE,Lajeado do Bugre,2019,Formulário 8,Mandado de prisão cumprido,0,2643,0.0
Município,4311429,4311429,LAJEADO DO BUGRE,Lajeado do Bugre,2020,Formulário 8,Mandado de prisão cumprido,0,2653,0.0
Município,4311429,4311429,LAJEADO DO BUGRE,Lajeado do Bugre,2021,Formulário 8,Mandado de prisão cumprido,0,2653,0.0
Município,4311429,4311429,LAJEADO DO BUGRE,Lajeado do Bugre,2022,Formulário 8,Mandado de prisão cumprido,0,2653,0.0
Município,4311429,4311429,LAJEADO DO BUGRE,Lajeado do Bugre,2023,Formulário 8,Mandado de prisão cumprido,0,2627,0.0
Município,4311429,4311429,LAJEADO DO BUGRE,Lajeado do Bugre,2024,Formulário 8,Mandado de prisão cumprido,0,2660,0.0
Município,4311429,4311429,LAJEADO DO BUGRE,Lajeado do Bugre,2025,Formulário 8,Mandado de prisão cumprido,0,2661,0.0
Município,4311502,4311502,LAVRAS DO SUL,Lavras do Sul,2015,Formulário 8,Mandado de prisão cumprido,0,7694,0.0
Município,4311502,4311502,LAVRAS DO SUL,Lavras do Sul,2016,Formulário 8,Mandado de prisão cumprido,1,7660,13.054830287206267
Município,4311502,4311502,LAVRAS DO SUL,Lavras do Sul,2017,Formulário 8,Mandado de prisão cumprido,0,7612,0.0
Município,4311502,4311502,LAVRAS DO SUL,Lavras do Sul,2018,Formulário 8,Mandado de prisão cumprido,2,7582,26.37826431020839
Município,4311502,4311502,LAVRAS DO SUL,Lavras do Sul,2019,Formulário 8,Mandado de prisão cumprido,5,7531,66.39224538573895
Município,4311502,4311502,LAVRAS DO SUL,Lavras do Sul,2020,Formulário 8,Mandado de prisão cumprido,20,7502,266.5955745134631
Município,4311502,4311502,LAVRAS DO SUL,Lavras do Sul,2021,Formulário 8,Mandado de prisão cumprido,19,7449,255.06779433481006
Município,4311502,4311502,LAVRAS DO SUL,Lavras do Sul,2022,Formulário 8,Mandado de prisão cumprido,4,7384,54.17118093174431
Município,4311502,4311502,LAVRAS DO SUL,Lavras do Sul,2023,Formulário 8,Mandado de prisão cumprido,9,7335,122.69938650306749
Município,4311502,4311502,LAVRAS DO SUL,Lavras do Sul,2024,Formulário 8,Mandado de prisão cumprido,8,7294,109.67918837400603
Município,4311502,4311502,LAVRAS DO SUL,Lavras do Sul,2025,Formulário 8,Mandado de prisão cumprido,7,7290,96.02194787379973
Município,4311601,4311601,LIBERATO SALZANO,Liberato Salzano,2015,Formulário 8,Mandado de prisão cumprido,0,5514,0.0
Município,4311601,4311601,LIBERATO SALZANO,Liberato Salzano,2016,Formulário 8,Mandado de prisão cumprido,1,5422,18.44337882700111
Município,4311601,4311601,LIBERATO SALZANO,Liberato Salzano,2017,Formulário 8,Mandado de prisão cumprido,0,5328,0.0
Município,4311601,4311601,LIBERATO SALZANO,Liberato Salzano,2018,Formulário 8,Mandado de prisão cumprido,0,5255,0.0
Município,4311601,4311601,LIBERATO SALZANO,Liberato Salzano,2019,Formulário 8,Mandado de prisão cumprido,0,5183,0.0
Município,4311601,4311601,LIBERATO SALZANO,Liberato Salzano,2020,Formulário 8,Mandado de prisão cumprido,0,5118,0.0
Município,4311601,4311601,LIBERATO SALZANO,Liberato Salzano,2021,Formulário 8,Mandado de prisão cumprido,0,5042,0.0
Município,4311601,4311601,LIBERATO SALZANO,Liberato Salzano,2022,Formulário 8,Mandado de prisão cumprido,0,4969,0.0
Município,4311601,4311601,LIBERATO SALZANO,Liberato Salzano,2023,Formulário 8,Mandado de prisão cumprido,0,4892,0.0
Município,4311601,4311601,LIBERATO SALZANO,Liberato Salzano,2024,Formulário 8,Mandado de prisão cumprido,0,4854,0.0
Município,4311601,4311601,LIBERATO SALZANO,Liberato Salzano,2025,Formulário 8,Mandado de prisão cumprido,0,4845,0.0
Município,4311627,4311627,LINDOLFO COLLOR,Lindolfo Collor,2015,Formulário 8,Mandado de prisão cumprido,0,5641,0.0
Município,4311627,4311627,LINDOLFO COLLOR,Lindolfo Collor,2016,Formulário 8,Mandado de prisão cumprido,0,5740,0.0
Município,4311627,4311627,LINDOLFO COLLOR,Lindolfo Collor,2017,Formulário 8,Mandado de prisão cumprido,0,5830,0.0
Município,4311627,4311627,LINDOLFO COLLOR,Lindolfo Collor,2018,Formulário 8,Mandado de prisão cumprido,0,5923,0.0
Município,4311627,4311627,LINDOLFO COLLOR,Lindolfo Collor,2019,Formulário 8,Mandado de prisão cumprido,0,6012,0.0
Município,4311627,4311627,LINDOLFO COLLOR,Lindolfo Collor,2020,Formulário 8,Mandado de prisão cumprido,0,6107,0.0
Município,4311627,4311627,LINDOLFO COLLOR,Lindolfo Collor,2021,Formulário 8,Mandado de prisão cumprido,0,6199,0.0
Município,4311627,4311627,LINDOLFO COLLOR,Lindolfo Collor,2022,Formulário 8,Mandado de prisão cumprido,0,6272,0.0
Município,4311627,4311627,LINDOLFO COLLOR,Lindolfo Collor,2023,Formulário 8,Mandado de prisão cumprido,0,6322,0.0
Município,4311627,4311627,LINDOLFO COLLOR,Lindolfo Collor,2024,Formulário 8,Mandado de prisão cumprido,0,6409,0.0
Município,4311627,4311627,LINDOLFO COLLOR,Lindolfo Collor,2025,Formulário 8,Mandado de prisão cumprido,0,6420,0.0
Município,4311643,4311643,LINHA NOVA,Linha Nova,2015,Formulário 8,Mandado de prisão cumprido,0,1680,0.0
Município,4311643,4311643,LINHA NOVA,Linha Nova,2016,Formulário 8,Mandado de prisão cumprido,0,1690,0.0
Município,4311643,4311643,LINHA NOVA,Linha Nova,2017,Formulário 8,Mandado de prisão cumprido,0,1695,0.0
Município,4311643,4311643,LINHA NOVA,Linha Nova,2018,Formulário 8,Mandado de prisão cumprido,0,1701,0.0
Município,4311643,4311643,LINHA NOVA,Linha Nova,2019,Formulário 8,Mandado de prisão cumprido,0,1710,0.0
Município,4311643,4311643,LINHA NOVA,Linha Nova,2020,Formulário 8,Mandado de prisão cumprido,0,1729,0.0
Município,4311643,4311643,LINHA NOVA,Linha Nova,2021,Formulário 8,Mandado de prisão cumprido,0,1728,0.0
Município,4311643,4311643,LINHA NOVA,Linha Nova,2022,Formulário 8,Mandado de prisão cumprido,0,1725,0.0
Município,4311643,4311643,LINHA NOVA,Linha Nova,2023,Formulário 8,Mandado de prisão cumprido,0,1700,0.0
Município,4311643,4311643,LINHA NOVA,Linha Nova,2024,Formulário 8,Mandado de prisão cumprido,0,1720,0.0
Município,4311643,4311643,LINHA NOVA,Linha Nova,2025,Formulário 8,Mandado de prisão cumprido,0,1721,0.0
Município,4311700,4311700,MACHADINHO,Machadinho,2015,Formulário 8,Mandado de prisão cumprido,0,5702,0.0
Município,4311700,4311700,MACHADINHO,Machadinho,2016,Formulário 8,Mandado de prisão cumprido,0,5733,0.0
Município,4311700,4311700,MACHADINHO,Machadinho,2017,Formulário 8,Mandado de prisão cumprido,5,5766,86.71522719389526
Município,4311700,4311700,MACHADINHO,Machadinho,2018,Formulário 8,Mandado de prisão cumprido,0,5796,0.0
Município,4311700,4311700,MACHADINHO,Machadinho,2019,Formulário 8,Mandado de prisão cumprido,0,5824,0.0
Município,4311700,4311700,MACHADINHO,Machadinho,2020,Formulário 8,Mandado de prisão cumprido,2,5846,34.21142661648991
Município,4311700,4311700,MACHADINHO,Machadinho,2021,Formulário 8,Mandado de prisão cumprido,3,5858,51.21201775349949
Município,4311700,4311700,MACHADINHO,Machadinho,2022,Formulário 8,Mandado de prisão cumprido,0,5865,0.0
Município,4311700,4311700,MACHADINHO,Machadinho,2023,Formulário 8,Mandado de prisão cumprido,1,5854,17.08233686368295
Município,4311700,4311700,MACHADINHO,Machadinho,2024,Formulário 8,Mandado de prisão cumprido,5,5864,85.26603001364256
Município,4311700,4311700,MACHADINHO,Machadinho,2025,Formulário 8,Mandado de prisão cumprido,7,5867,119.31140276120675
Município,4311718,4311718,MAÇAMBARÁ,Maçambará,2015,Formulário 8,Mandado de prisão cumprido,0,4719,0.0
Município,4311718,4311718,MAÇAMBARÁ,Maçambará,2016,Formulário 8,Mandado de prisão cumprido,0,4702,0.0
Município,4311718,4311718,MAÇAMBARÁ,Maçambará,2017,Formulário 8,Mandado de prisão cumprido,0,4682,0.0
Município,4311718,4311718,MAÇAMBARÁ,Maçambará,2018,Formulário 8,Mandado de prisão cumprido,0,4655,0.0
Município,4311718,4311718,MAÇAMBARÁ,Maçambará,2019,Formulário 8,Mandado de prisão cumprido,0,4631,0.0
Município,4311718,4311718,MAÇAMBARÁ,Maçambará,2020,Formulário 8,Mandado de prisão cumprido,0,4604,0.0
Município,4311718,4311718,MAÇAMBARÁ,Maçambará,2021,Formulário 8,Mandado de prisão cumprido,0,4575,0.0
Município,4311718,4311718,MAÇAMBARÁ,Maçambará,2022,Formulário 8,Mandado de prisão cumprido,0,4538,0.0
Município,4311718,4311718,MAÇAMBARÁ,Maçambará,2023,Formulário 8,Mandado de prisão cumprido,0,4493,0.0
Município,4311718,4311718,MAÇAMBARÁ,Maçambará,2024,Formulário 8,Mandado de prisão cumprido,0,4487,0.0
Município,4311718,4311718,MAÇAMBARÁ,Maçambará,2025,Formulário 8,Mandado de prisão cumprido,0,4485,0.0
Município,4311734,4311734,MAMPITUBA,Mampituba,2015,Formulário 8,Mandado de prisão cumprido,0,3096,0.0
Município,4311734,4311734,MAMPITUBA,Mampituba,2016,Formulário 8,Mandado de prisão cumprido,0,3110,0.0
Município,4311734,4311734,MAMPITUBA,Mampituba,2017,Formulário 8,Mandado de prisão cumprido,0,3130,0.0
Município,4311734,4311734,MAMPITUBA,Mampituba,2018,Formulário 8,Mandado de prisão cumprido,0,3142,0.0
Município,4311734,4311734,MAMPITUBA,Mampituba,2019,Formulário 8,Mandado de prisão cumprido,0,3153,0.0
Município,4311734,4311734,MAMPITUBA,Mampituba,2020,Formulário 8,Mandado de prisão cumprido,0,3170,0.0
Município,4311734,4311734,MAMPITUBA,Mampituba,2021,Formulário 8,Mandado de prisão cumprido,0,3175,0.0
Município,4311734,4311734,MAMPITUBA,Mampituba,2022,Formulário 8,Mandado de prisão cumprido,0,3185,0.0
Município,4311734,4311734,MAMPITUBA,Mampituba,2023,Formulário 8,Mandado de prisão cumprido,0,3170,0.0
Município,4311734,4311734,MAMPITUBA,Mampituba,2024,Formulário 8,Mandado de prisão cumprido,0,3201,0.0
Município,4311734,4311734,MAMPITUBA,Mampituba,2025,Formulário 8,Mandado de prisão cumprido,0,3203,0.0
Município,4311759,4311759,MANOEL VIANA,Manoel Viana,2015,Formulário 8,Mandado de prisão cumprido,0,7121,0.0
Município,4311759,4311759,MANOEL VIANA,Manoel Viana,2016,Formulário 8,Mandado de prisão cumprido,0,7114,0.0
Município,4311759,4311759,MANOEL VIANA,Manoel Viana,2017,Formulário 8,Mandado de prisão cumprido,0,7094,0.0
Município,4311759,4311759,MANOEL VIANA,Manoel Viana,2018,Formulário 8,Mandado de prisão cumprido,0,7074,0.0
Município,4311759,4311759,MANOEL VIANA,Manoel Viana,2019,Formulário 8,Mandado de prisão cumprido,6,7065,84.92569002123143
Município,4311759,4311759,MANOEL VIANA,Manoel Viana,2020,Formulário 8,Mandado de prisão cumprido,1,7048,14.188422247446084
Município,4311759,4311759,MANOEL VIANA,Manoel Viana,2021,Formulário 8,Mandado de prisão cumprido,5,7021,71.21492664862555
Município,4311759,4311759,MANOEL VIANA,Manoel Viana,2022,Formulário 8,Mandado de prisão cumprido,2,6978,28.661507595299515
Município,4311759,4311759,MANOEL VIANA,Manoel Viana,2023,Formulário 8,Mandado de prisão cumprido,0,6935,0.0
Município,4311759,4311759,MANOEL VIANA,Manoel Viana,2024,Formulário 8,Mandado de prisão cumprido,1,6917,14.457134595923087
Município,4311759,4311759,MANOEL VIANA,Manoel Viana,2025,Formulário 8,Mandado de prisão cumprido,0,6915,0.0
Município,4311775,4311775,MAQUINÉ,Maquiné,2015,Formulário 8,Mandado de prisão cumprido,0,7234,0.0
Município,4311775,4311775,MAQUINÉ,Maquiné,2016,Formulário 8,Mandado de prisão cumprido,2,7278,27.480076944215444
Município,4311775,4311775,MAQUINÉ,Maquiné,2017,Formulário 8,Mandado de prisão cumprido,0,7329,0.0
Município,4311775,4311775,MAQUINÉ,Maquiné,2018,Formulário 8,Mandado de prisão cumprido,0,7383,0.0
Município,4311775,4311775,MAQUINÉ,Maquiné,2019,Formulário 8,Mandado de prisão cumprido,1,7423,13.47164219318335
Município,4311775,4311775,MAQUINÉ,Maquiné,2020,Formulário 8,Mandado de prisão cumprido,0,7479,0.0
Município,4311775,4311775,MAQUINÉ,Maquiné,2021,Formulário 8,Mandado de prisão cumprido,0,7522,0.0
Município,4311775,4311775,MAQUINÉ,Maquiné,2022,Formulário 8,Mandado de prisão cumprido,0,7549,0.0
Município,4311775,4311775,MAQUINÉ,Maquiné,2023,Formulário 8,Mandado de prisão cumprido,1,7561,13.225763787858748
Município,4311775,4311775,MAQUINÉ,Maquiné,2024,Formulário 8,Mandado de prisão cumprido,0,7588,0.0
Município,4311775,4311775,MAQUINÉ,Maquiné,2025,Formulário 8,Mandado de prisão cumprido,10,7593,131.70025023047543
Município,4311791,4311791,MARATÁ,Maratá,2015,Formulário 8,Mandado de prisão cumprido,0,2525,0.0
Município,4311791,4311791,MARATÁ,Maratá,2016,Formulário 8,Mandado de prisão cumprido,0,2516,0.0
Município,4311791,4311791,MARATÁ,Maratá,2017,Formulário 8,Mandado de prisão cumprido,0,2518,0.0
Município,4311791,4311791,MARATÁ,Maratá,2018,Formulário 8,Mandado de prisão cumprido,0,2522,0.0
Município,4311791,4311791,MARATÁ,Maratá,2019,Formulário 8,Mandado de prisão cumprido,0,2515,0.0
Município,4311791,4311791,MARATÁ,Maratá,2020,Formulário 8,Mandado de prisão cumprido,0,2524,0.0
Município,4311791,4311791,MARATÁ,Maratá,2021,Formulário 8,Mandado de prisão cumprido,0,2537,0.0
Município,4311791,4311791,MARATÁ,Maratá,2022,Formulário 8,Mandado de prisão cumprido,0,2532,0.0
Município,4311791,4311791,MARATÁ,Maratá,2023,Formulário 8,Mandado de prisão cumprido,0,2503,0.0
Município,4311791,4311791,MARATÁ,Maratá,2024,Formulário 8,Mandado de prisão cumprido,0,2521,0.0
Município,4311791,4311791,MARATÁ,Maratá,2025,Formulário 8,Mandado de prisão cumprido,0,2521,0.0
Município,4311809,4311809,MARAU,Marau,2015,Formulário 8,Mandado de prisão cumprido,0,39825,0.0
Município,4311809,4311809,MARAU,Marau,2016,Formulário 8,Mandado de prisão cumprido,51,40640,125.49212598425197
Município,4311809,4311809,MARAU,Marau,2017,Formulário 8,Mandado de prisão cumprido,30,41451,72.37461098646595
Município,4311809,4311809,MARAU,Marau,2018,Formulário 8,Mandado de prisão cumprido,34,42277,80.42197885375026
Município,4311809,4311809,MARAU,Marau,2019,Formulário 8,Mandado de prisão cumprido,21,43113,48.70920603994155
Município,4311809,4311809,MARAU,Marau,2020,Formulário 8,Mandado de prisão cumprido,15,43952,34.12813978886058
Município,4311809,4311809,MARAU,Marau,2021,Formulário 8,Mandado de prisão cumprido,29,44720,64.8479427549195
Município,4311809,4311809,MARAU,Marau,2022,Formulário 8,Mandado de prisão cumprido,22,45387,48.47202943574151
Município,4311809,4311809,MARAU,Marau,2023,Formulário 8,Mandado de prisão cumprido,31,46027,67.35177178612554
Município,4311809,4311809,MARAU,Marau,2024,Formulário 8,Mandado de prisão cumprido,33,46656,70.73045267489712
Município,4311809,4311809,MARAU,Marau,2025,Formulário 8,Mandado de prisão cumprido,61,46748,130.4868657482673
Município,4311908,4311908,MARCELINO RAMOS,Marcelino Ramos,2015,Formulário 8,Mandado de prisão cumprido,0,4963,0.0
Município,4311908,4311908,MARCELINO RAMOS,Marcelino Ramos,2016,Formulário 8,Mandado de prisão cumprido,1,4892,20.44153720359771
Município,4311908,4311908,MARCELINO RAMOS,Marcelino Ramos,2017,Formulário 8,Mandado de prisão cumprido,3,4827,62.15040397762585
Município,4311908,4311908,MARCELINO RAMOS,Marcelino Ramos,2018,Formulário 8,Mandado de prisão cumprido,0,4762,0.0
Município,4311908,4311908,MARCELINO RAMOS,Marcelino Ramos,2019,Formulário 8,Mandado de prisão cumprido,0,4696,0.0
Município,4311908,4311908,MARCELINO RAMOS,Marcelino Ramos,2020,Formulário 8,Mandado de prisão cumprido,0,4642,0.0
Município,4311908,4311908,MARCELINO RAMOS,Marcelino Ramos,2021,Formulário 8,Mandado de prisão cumprido,0,4576,0.0
Município,4311908,4311908,MARCELINO RAMOS,Marcelino Ramos,2022,Formulário 8,Mandado de prisão cumprido,0,4509,0.0
Município,4311908,4311908,MARCELINO RAMOS,Marcelino Ramos,2023,Formulário 8,Mandado de prisão cumprido,0,4432,0.0
Município,4311908,4311908,MARCELINO RAMOS,Marcelino Ramos,2024,Formulário 8,Mandado de prisão cumprido,0,4389,0.0
Município,4311908,4311908,MARCELINO RAMOS,Marcelino Ramos,2025,Formulário 8,Mandado de prisão cumprido,0,4382,0.0
Município,4311981,4311981,MARIANA PIMENTEL,Mariana Pimentel,2015,Formulário 8,Mandado de prisão cumprido,0,3900,0.0
Município,4311981,4311981,MARIANA PIMENTEL,Mariana Pimentel,2016,Formulário 8,Mandado de prisão cumprido,0,3917,0.0
Município,4311981,4311981,MARIANA PIMENTEL,Mariana Pimentel,2017,Formulário 8,Mandado de prisão cumprido,0,3937,0.0
Município,4311981,4311981,MARIANA PIMENTEL,Mariana Pimentel,2018,Formulário 8,Mandado de prisão cumprido,0,3957,0.0
Município,4311981,4311981,MARIANA PIMENTEL,Mariana Pimentel,2019,Formulário 8,Mandado de prisão cumprido,0,3979,0.0
Município,4311981,4311981,MARIANA PIMENTEL,Mariana Pimentel,2020,Formulário 8,Mandado de prisão cumprido,0,3996,0.0
Município,4311981,4311981,MARIANA PIMENTEL,Mariana Pimentel,2021,Formulário 8,Mandado de prisão cumprido,0,4004,0.0
Município,4311981,4311981,MARIANA PIMENTEL,Mariana Pimentel,2022,Formulário 8,Mandado de prisão cumprido,0,3996,0.0
Município,4311981,4311981,MARIANA PIMENTEL,Mariana Pimentel,2023,Formulário 8,Mandado de prisão cumprido,0,3977,0.0
Município,4311981,4311981,MARIANA PIMENTEL,Mariana Pimentel,2024,Formulário 8,Mandado de prisão cumprido,0,4003,0.0
Município,4311981,4311981,MARIANA PIMENTEL,Mariana Pimentel,2025,Formulário 8,Mandado de prisão cumprido,0,4005,0.0
Município,4312005,4312005,MARIANO MORO,Mariano Moro,2015,Formulário 8,Mandado de prisão cumprido,0,2145,0.0
Município,4312005,4312005,MARIANO MORO,Mariano Moro,2016,Formulário 8,Mandado de prisão cumprido,0,2113,0.0
Município,4312005,4312005,MARIANO MORO,Mariano Moro,2017,Formulário 8,Mandado de prisão cumprido,0,2083,0.0
Município,4312005,4312005,MARIANO MORO,Mariano Moro,2018,Formulário 8,Mandado de prisão cumprido,0,2058,0.0
Município,4312005,4312005,MARIANO MORO,Mariano Moro,2019,Formulário 8,Mandado de prisão cumprido,0,2031,0.0
Município,4312005,4312005,MARIANO MORO,Mariano Moro,2020,Formulário 8,Mandado de prisão cumprido,0,2004,0.0
Município,4312005,4312005,MARIANO MORO,Mariano Moro,2021,Formulário 8,Mandado de prisão cumprido,0,1963,0.0
Município,4312005,4312005,MARIANO MORO,Mariano Moro,2022,Formulário 8,Mandado de prisão cumprido,0,1927,0.0
Município,4312005,4312005,MARIANO MORO,Mariano Moro,2023,Formulário 8,Mandado de prisão cumprido,0,1872,0.0
Município,4312005,4312005,MARIANO MORO,Mariano Moro,2024,Formulário 8,Mandado de prisão cumprido,0,1888,0.0
Município,4312005,4312005,MARIANO MORO,Mariano Moro,2025,Formulário 8,Mandado de prisão cumprido,0,1884,0.0
Município,4312054,4312054,MARQUES DE SOUZA,Marques de Souza,2015,Formulário 8,Mandado de prisão cumprido,0,4119,0.0
Município,4312054,4312054,MARQUES DE SOUZA,Marques de Souza,2016,Formulário 8,Mandado de prisão cumprido,0,4116,0.0
Município,4312054,4312054,MARQUES DE SOUZA,Marques de Souza,2017,Formulário 8,Mandado de prisão cumprido,0,4108,0.0
Município,4312054,4312054,MARQUES DE SOUZA,Marques de Souza,2018,Formulário 8,Mandado de prisão cumprido,0,4103,0.0
Município,4312054,4312054,MARQUES DE SOUZA,Marques de Souza,2019,Formulário 8,Mandado de prisão cumprido,0,4105,0.0
Município,4312054,4312054,MARQUES DE SOUZA,Marques de Souza,2020,Formulário 8,Mandado de prisão cumprido,0,4107,0.0
Município,4312054,4312054,MARQUES DE SOUZA,Marques de Souza,2021,Formulário 8,Mandado de prisão cumprido,0,4100,0.0
Município,4312054,4312054,MARQUES DE SOUZA,Marques de Souza,2022,Formulário 8,Mandado de prisão cumprido,0,4077,0.0
Município,4312054,4312054,MARQUES DE SOUZA,Marques de Souza,2023,Formulário 8,Mandado de prisão cumprido,0,4045,0.0
Município,4312054,4312054,MARQUES DE SOUZA,Marques de Souza,2024,Formulário 8,Mandado de prisão cumprido,0,4050,0.0
Município,4312054,4312054,MARQUES DE SOUZA,Marques de Souza,2025,Formulário 8,Mandado de prisão cumprido,0,4050,0.0
Município,4312104,4312104,MATA,Mata,2015,Formulário 8,Mandado de prisão cumprido,0,5083,0.0
Município,4312104,4312104,MATA,Mata,2016,Formulário 8,Mandado de prisão cumprido,10,5059,197.66752322593396
Município,4312104,4312104,MATA,Mata,2017,Formulário 8,Mandado de prisão cumprido,6,5027,119.35548040580862
Município,4312104,4312104,MATA,Mata,2018,Formulário 8,Mandado de prisão cumprido,6,5001,119.97600479904018
Município,4312104,4312104,MATA,Mata,2019,Formulário 8,Mandado de prisão cumprido,2,4970,40.241448692152915
Município,4312104,4312104,MATA,Mata,2020,Formulário 8,Mandado de prisão cumprido,0,4950,0.0
